sheet,type,row_seq,ref,col,fill_rgb,fill_meaning,font_rgb,comment_author,comment_text,has_constraint_star,is_formula,formula,hyperlink,col_hidden,text
디자인캘린더(가격포함),cell,9,AC9,디자인보유,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,9,AD9,AD,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,9,AE9,AE,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,9,AF9,AF,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,9,AG9,AG,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,9,AH9,AH,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,9,AI9,AI,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,9,AJ9,AJ,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,A11,구분,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,B11,ID,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,C11,MES ITEM_CD,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,D11,상품명,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,E11,사이즈(필수),,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,F11,파일사양_블리드,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,G11,파일사양_작업사이즈,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,H11,파일사양_재단사이즈,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,I11,파일사양_출력용지규격,,,Values must be of type <class 'str'>,,,,,,,true,
디자인캘린더(가격포함),cell,11,J11,파일사양_파일명약어,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,K11,파일사양_출력파일,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,L11,파일사양_폴더,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,M11,주문방법(필수)_업로드,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,N11,주문방법(필수)_편집기,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,P11,인쇄사양,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,Q11,페이지사양,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,R11,캘린더사양_캘린더가공,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,S11,캘린더사양_링칼라,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,U11,제작수량(필수)_최소,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,V11,제작수량(필수)_최대,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,W11,제작수량(필수)_증가,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,X11,개별포장(옵션),,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,Y11,추가상품(옵션)_추가상품,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,Z11,추가상품(옵션)_추가가격,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,AA11,가이드파일,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,AB11,템플릿,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,AC11,디자인보유,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,AD11,AD,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,AE11,AE,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,AF11,AF,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,AG11,AG,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,AH11,AH,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,AI11,AI,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,11,AJ11,AJ,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,12,A12,구분,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,12,B12,ID,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,12,C12,MES ITEM_CD,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,12,D12,상품명,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,12,E12,사이즈(필수),,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,12,F12,파일사양_블리드,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,12,G12,파일사양_작업사이즈,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,12,H12,파일사양_재단사이즈,,,Values must be of type <class 'str'>,,,,,,,,
디자인캘린더(가격포함),cell,12,I12,파일사양_출력용지규격,,,Values must be of type <class 'str'>,,,,,,,true,
