comp_cd,comp_nm,sheet,block_id,block_title,geometry,dim,axis,channel,status,rate,axis_label,dim_codes,n_codes
COMP_COAT_MATTE,무광코팅비,코팅,B02,코팅(3절),declared,coat_side_cnt,band1,수치파싱,ok,1.000,단면,1,1
COMP_COAT_MATTE,무광코팅비,코팅,B02,코팅(3절),declared,coat_side_cnt,band1,수치파싱,ok,1.000,양면,2,1
COMP_COAT_MATTE,무광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,1,1,1
COMP_COAT_MATTE,무광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,2,2,1
COMP_COAT_MATTE,무광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,5,5,1
COMP_COAT_MATTE,무광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,10,10,1
COMP_COAT_MATTE,무광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,20,20,1
COMP_COAT_MATTE,무광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,30,30,1
COMP_COAT_MATTE,무광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,40,40,1
COMP_COAT_MATTE,무광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,50,50,1
COMP_COAT_MATTE,무광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,70,70,1
COMP_COAT_MATTE,무광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,100,100,1
COMP_COAT_MATTE,무광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,150,150,1
COMP_COAT_MATTE,무광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,200,200,1
COMP_COAT_MATTE,무광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,250,250,1
COMP_COAT_MATTE,무광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,300,300,1
COMP_COAT_MATTE,무광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,400,400,1
COMP_COAT_MATTE,무광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,500,500,1
COMP_COAT_MATTE,무광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,700,700,1
COMP_COAT_MATTE,무광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,900,900,1
COMP_COAT_MATTE,무광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,1000,1000,1
COMP_COAT_MATTE,무광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,1500,1500,1
COMP_COAT_MATTE,무광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,2500,2500,1
COMP_COAT_MATTE,무광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,5000,5000,1
COMP_COAT_MATTE,무광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,1000000,1000000,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B01,코팅(국4절),declared,proc_cd,(상수),라이브 단일값,constant,1.000,(블록 상수),PROC_000014,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B01,코팅(국4절),declared,plt_siz_cd,title,닫힌집합(0.60),ok,1.000,코팅(국4절),SIZ_000499,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B01,코팅(국4절),declared,coat_side_cnt,band1,수치파싱,ok,1.000,단면,1,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B01,코팅(국4절),declared,coat_side_cnt,band1,수치파싱,ok,1.000,양면,2,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B01,코팅(국4절),declared,min_qty,row,수치파싱,ok,1.000,1,1,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B01,코팅(국4절),declared,min_qty,row,수치파싱,ok,1.000,2,2,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B01,코팅(국4절),declared,min_qty,row,수치파싱,ok,1.000,5,5,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B01,코팅(국4절),declared,min_qty,row,수치파싱,ok,1.000,10,10,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B01,코팅(국4절),declared,min_qty,row,수치파싱,ok,1.000,20,20,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B01,코팅(국4절),declared,min_qty,row,수치파싱,ok,1.000,30,30,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B01,코팅(국4절),declared,min_qty,row,수치파싱,ok,1.000,40,40,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B01,코팅(국4절),declared,min_qty,row,수치파싱,ok,1.000,50,50,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B01,코팅(국4절),declared,min_qty,row,수치파싱,ok,1.000,70,70,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B01,코팅(국4절),declared,min_qty,row,수치파싱,ok,1.000,100,100,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B01,코팅(국4절),declared,min_qty,row,수치파싱,ok,1.000,150,150,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B01,코팅(국4절),declared,min_qty,row,수치파싱,ok,1.000,200,200,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B01,코팅(국4절),declared,min_qty,row,수치파싱,ok,1.000,250,250,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B01,코팅(국4절),declared,min_qty,row,수치파싱,ok,1.000,300,300,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B01,코팅(국4절),declared,min_qty,row,수치파싱,ok,1.000,400,400,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B01,코팅(국4절),declared,min_qty,row,수치파싱,ok,1.000,500,500,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B01,코팅(국4절),declared,min_qty,row,수치파싱,ok,1.000,700,700,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B01,코팅(국4절),declared,min_qty,row,수치파싱,ok,1.000,900,900,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B01,코팅(국4절),declared,min_qty,row,수치파싱,ok,1.000,1000,1000,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B01,코팅(국4절),declared,min_qty,row,수치파싱,ok,1.000,1500,1500,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B01,코팅(국4절),declared,min_qty,row,수치파싱,ok,1.000,2500,2500,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B01,코팅(국4절),declared,min_qty,row,수치파싱,ok,1.000,5000,5000,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B01,코팅(국4절),declared,min_qty,row,수치파싱,ok,1.000,1000000,1000000,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B02,코팅(3절),declared,proc_cd,(상수),라이브 단일값,constant,1.000,(블록 상수),PROC_000014,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B02,코팅(3절),declared,plt_siz_cd,title,닫힌집합(0.50),ok,1.000,코팅(3절),SIZ_000475,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B02,코팅(3절),declared,coat_side_cnt,band1,수치파싱,ok,1.000,단면,1,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B02,코팅(3절),declared,coat_side_cnt,band1,수치파싱,ok,1.000,양면,2,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,1,1,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,2,2,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,5,5,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,10,10,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,20,20,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,30,30,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,40,40,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,50,50,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,70,70,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,100,100,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,150,150,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,200,200,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,250,250,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,300,300,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,400,400,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,500,500,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,700,700,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,900,900,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,1000,1000,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,1500,1500,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,2500,2500,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,5000,5000,1
COMP_COAT_GLOSSY,유광코팅비,코팅,B02,코팅(3절),declared,min_qty,row,수치파싱,ok,1.000,1000000,1000000,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,plt_siz_cd,title,닫힌집합(0.30),ok,1.000,커팅(완칼) 가공비 (국4절),SIZ_000499,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,1,1,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,2,2,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,3,3,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,4,4,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,5,5,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,6,6,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,7,7,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,8,8,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,9,9,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,10,10,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,15,15,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,20,20,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,25,25,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,30,30,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,35,35,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,40,40,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,45,45,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,50,50,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,60,60,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,70,70,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,80,80,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,90,90,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,100,100,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,150,150,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,200,200,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,250,250,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,300,300,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,350,350,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,400,400,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,450,450,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,500,500,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,600,600,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,700,700,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,800,800,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,900,900,1
COMP_CUT_FULL_DIECUT,커팅 완제품가 완칼(모양엽서·라벨택),커팅타공,B01,커팅(완칼) 가공비 (국4절),declared,min_qty,row,수치파싱,ok,1.000,1000,1000,1
COMP_CUT_PERF_1H6,타공비 (6mm),커팅타공,B03,타공 (단가),declared,proc_cd,(상수),라이브 단일값,constant,1.000,(블록 상수),PROC_000092,1
COMP_CUT_PERF_1H6,타공비 (6mm),커팅타공,B03,타공 (단가),declared,min_qty,row,수치파싱,ok,1.000,1,1,1
COMP_CUT_PERF_1H6,타공비 (6mm),커팅타공,B03,타공 (단가),declared,min_qty,row,수치파싱,ok,1.000,100,100,1
COMP_CUT_PERF_1H6,타공비 (6mm),커팅타공,B03,타공 (단가),declared,min_qty,row,수치파싱,ok,1.000,200,200,1
COMP_CUT_PERF_1H6,타공비 (6mm),커팅타공,B03,타공 (단가),declared,min_qty,row,수치파싱,ok,1.000,300,300,1
COMP_CUT_PERF_1H6,타공비 (6mm),커팅타공,B03,타공 (단가),declared,min_qty,row,수치파싱,ok,1.000,400,400,1
COMP_CUT_PERF_1H6,타공비 (6mm),커팅타공,B03,타공 (단가),declared,min_qty,row,수치파싱,ok,1.000,500,500,1
COMP_CUT_PERF_1H6,타공비 (6mm),커팅타공,B03,타공 (단가),declared,min_qty,row,수치파싱,ok,1.000,600,600,1
COMP_CUT_PERF_1H6,타공비 (6mm),커팅타공,B03,타공 (단가),declared,min_qty,row,수치파싱,ok,1.000,700,700,1
COMP_CUT_PERF_1H6,타공비 (6mm),커팅타공,B03,타공 (단가),declared,min_qty,row,수치파싱,ok,1.000,800,800,1
COMP_CUT_PERF_1H6,타공비 (6mm),커팅타공,B03,타공 (단가),declared,min_qty,row,수치파싱,ok,1.000,900,900,1
COMP_CUT_PERF_1H6,타공비 (6mm),커팅타공,B03,타공 (단가),declared,min_qty,row,수치파싱,ok,1.000,1000,1000,1
COMP_CUT_PERF_1H6,타공비 (6mm),커팅타공,B03,타공 (단가),declared,min_qty,row,수치파싱,ok,1.000,1500,1500,1
COMP_CUT_PERF_1H6,타공비 (6mm),커팅타공,B03,타공 (단가),declared,min_qty,row,수치파싱,ok,1.000,2000,2000,1
COMP_CUT_PERF_1H6,타공비 (6mm),커팅타공,B03,타공 (단가),declared,min_qty,row,수치파싱,ok,1.000,2500,2500,1
COMP_CUT_PERF_1H6,타공비 (6mm),커팅타공,B03,타공 (단가),declared,min_qty,row,수치파싱,ok,1.000,3000,3000,1
COMP_CUT_PERF_1H6,타공비 (6mm),커팅타공,B03,타공 (단가),declared,min_qty,row,수치파싱,ok,1.000,3500,3500,1
COMP_CUT_PERF_1H6,타공비 (6mm),커팅타공,B03,타공 (단가),declared,min_qty,row,수치파싱,ok,1.000,4000,4000,1
COMP_CUT_PERF_1H6,타공비 (6mm),커팅타공,B03,타공 (단가),declared,min_qty,row,수치파싱,ok,1.000,4500,4500,1
COMP_CUT_PERF_1H6,타공비 (6mm),커팅타공,B03,타공 (단가),declared,min_qty,row,수치파싱,ok,1.000,5000,5000,1
COMP_CUT_PERF_1H6,타공비 (6mm),커팅타공,B03,타공 (단가),declared,min_qty,row,수치파싱,ok,1.000,6000,6000,1
COMP_CUT_PERF_1H6,타공비 (6mm),커팅타공,B03,타공 (단가),declared,min_qty,row,수치파싱,ok,1.000,7000,7000,1
COMP_CUT_PERF_1H6,타공비 (6mm),커팅타공,B03,타공 (단가),declared,min_qty,row,수치파싱,ok,1.000,8000,8000,1
COMP_CUT_PERF_1H6,타공비 (6mm),커팅타공,B03,타공 (단가),declared,min_qty,row,수치파싱,ok,1.000,9000,9000,1
COMP_PRINT_DIGITAL_S1,디지털인쇄비,디지털인쇄비,B01,디지털인쇄 출력비(국4절),declared,proc_cd,(상수),라이브 단일값,constant,1.000,(블록 상수),PROC_000004,1
COMP_PRINT_DIGITAL_S1,디지털인쇄비,디지털인쇄비,B01,디지털인쇄 출력비(국4절),declared,plt_siz_cd,title,닫힌집합(0.27),ok,1.000,디지털인쇄 출력비(국4절),SIZ_000499,1
COMP_PRINT_DIGITAL_S1,디지털인쇄비,디지털인쇄비,B01,디지털인쇄 출력비(국4절),declared,print_opt_cd,band1,닫힌집합(1.00),ok,1.000,단면,POPT_000001,1
COMP_PRINT_DIGITAL_S1,디지털인쇄비,디지털인쇄비,B01,디지털인쇄 출력비(국4절),declared,print_opt_cd,band1,닫힌집합(1.00),ok,1.000,양면,POPT_000002,1
COMP_PRINT_DIGITAL_S1,디지털인쇄비,디지털인쇄비,B01,디지털인쇄 출력비(국4절),declared,min_qty,row,수치파싱,partial,0.981,1,1,1
COMP_PRINT_DIGITAL_S1,디지털인쇄비,디지털인쇄비,B01,디지털인쇄 출력비(국4절),declared,min_qty,row,수치파싱,partial,0.981,2,2,1
COMP_PRINT_DIGITAL_S1,디지털인쇄비,디지털인쇄비,B01,디지털인쇄 출력비(국4절),declared,min_qty,row,수치파싱,partial,0.981,3,3,1
COMP_PRINT_DIGITAL_S1,디지털인쇄비,디지털인쇄비,B01,디지털인쇄 출력비(국4절),declared,min_qty,row,수치파싱,partial,0.981,4,4,1
COMP_PRINT_DIGITAL_S1,디지털인쇄비,디지털인쇄비,B01,디지털인쇄 출력비(국4절),declared,min_qty,row,수치파싱,partial,0.981,5,5,1
COMP_PRINT_DIGITAL_S1,디지털인쇄비,디지털인쇄비,B01,디지털인쇄 출력비(국4절),declared,min_qty,row,수치파싱,partial,0.981,6,6,1
COMP_PRINT_DIGITAL_S1,디지털인쇄비,디지털인쇄비,B01,디지털인쇄 출력비(국4절),declared,min_qty,row,수치파싱,partial,0.981,7,7,1
COMP_PRINT_DIGITAL_S1,디지털인쇄비,디지털인쇄비,B01,디지털인쇄 출력비(국4절),declared,min_qty,row,수치파싱,partial,0.981,8,8,1
COMP_PRINT_DIGITAL_S1,디지털인쇄비,디지털인쇄비,B01,디지털인쇄 출력비(국4절),declared,min_qty,row,수치파싱,partial,0.981,9,9,1
