comp_cd,comp_nm,판정,dim:siz_cd,dim:plt_siz_cd,dim:print_opt_cd,dim:mat_cd,dim:proc_cd,dim:opt_cd,dim:coat_side_cnt,dim:spot_side_cnt,dim:bdl_qty,dim:siz_width,dim:siz_height,dim:min_qty,권위_시트,권위_하위표,권위_축라벨,라이브_단가
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000158,,,,,,,,300,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←300,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000158,,,,,,,,350,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←350,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000158,,,,,,,,400,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←400,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000158,,,,,,,,450,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←450,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000158,,,,,,,,500,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←500,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000158,,,,,,,,100000,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←100000,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,1,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←1,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,2,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←2,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,3,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←3,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,4,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←4,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,5,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←5,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,6,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←6,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,8,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←8,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,10,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←10,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,15,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←15,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,20,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←20,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,25,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←25,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,30,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←30,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,38,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←38,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,40,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←40,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,50,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←50,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,60,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←60,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,70,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←70,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,75,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←75,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,80,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←80,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,90,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←90,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,100,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←100,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,120,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←120,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,125,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←125,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,140,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←140,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,150,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←150,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,160,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←160,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,175,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←175,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,180,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←180,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,200,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←200,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,250,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←250,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,300,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←300,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,350,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←350,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,400,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←400,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,450,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←450,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,500,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←500,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000242,,,,,,,,100000,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←100000,
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,1,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←1,6000.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,2,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←2,6000.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,3,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←3,5900.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,4,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←4,5800.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,5,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←5,5800.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,6,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←6,5700.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,8,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←8,5700.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,10,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←10,5700.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,15,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←15,5600.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,20,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←20,5500.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,25,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←25,5500.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,30,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←30,5400.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,38,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←38,5400.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,40,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←40,5300.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,50,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←50,5300.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,60,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←60,5200.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,70,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←70,5200.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,75,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←75,5200.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,80,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←80,5200.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,90,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←90,5200.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,100,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←100,5200.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,120,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←120,5100.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,125,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←125,5100.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,140,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←140,5000.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,150,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←150,5000.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,160,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←160,4800.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,175,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←175,4800.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,180,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←180,4800.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,200,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←200,4800.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,250,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←250,4600.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,300,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←300,4400.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,350,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←350,4200.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,400,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←400,4000.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,450,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←450,4000.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,500,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←500,4000.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000583,,,,,,,,100000,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←100000,4000.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,1,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←1,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,2,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←2,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,3,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←3,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,4,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←4,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,5,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←5,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,6,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←6,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,8,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←8,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,10,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←10,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,15,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←15,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,20,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←20,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,25,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←25,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,30,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←30,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,38,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←38,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,40,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←40,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,50,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←50,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,60,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←60,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,70,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←70,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,75,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←75,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,80,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←80,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,90,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←90,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,100,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←100,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,120,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←120,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,125,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←125,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,140,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←140,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,150,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←150,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,160,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←160,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,175,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←175,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,180,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←180,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,200,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←200,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,250,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←250,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,300,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←300,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,350,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←350,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,400,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←400,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,450,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←450,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,500,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←500,
COMP_STK_PRINT,스티커 완제품가(소재·규격),누락,SIZ_000065,,,MAT_000587,,,,,,,,100000,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←100000,
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000609,,,,,,,,1,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←1,6000.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000609,,,,,,,,2,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←2,6000.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000609,,,,,,,,3,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←3,5900.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000609,,,,,,,,4,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←4,5800.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000609,,,,,,,,5,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←5,5800.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000609,,,,,,,,6,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←6,5700.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000609,,,,,,,,8,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←8,5700.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000609,,,,,,,,10,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←10,5700.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000609,,,,,,,,15,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←15,5600.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000609,,,,,,,,20,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←20,5500.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000609,,,,,,,,25,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←25,5500.00
COMP_STK_PRINT,스티커 완제품가(소재·규격),실재,SIZ_000065,,,MAT_000609,,,,,,,,30,스티커,B01,siz_cd←종이+인쇄+커팅 · mat_cd←유포/비코팅/미색 · min_qty←30,5400.00
